fare_id,price,currency_type,payment_method,transfers,transfer_duration
2064,5.20,USD,1,,
2065,5.20,USD,1,,
2066,5.65,USD,1,,
2067,5.90,USD,1,,
2068,6.30,USD,1,,
2069,6.60,USD,1,,
2070,7.00,USD,1,,
2071,7.40,USD,1,,
2072,8.05,USD,1,,
2073,8.45,USD,1,,
2074,7.00,USD,1,,
2075,8.45,USD,1,,
2076,9.00,USD,1,,
2077,8.30,USD,1,,
2078,4.25,USD,1,,
2079,8.05,USD,1,,
2080,7.50,USD,1,,
2081,7.30,USD,1,,
2082,6.85,USD,1,,
2083,6.30,USD,1,,
2084,5.60,USD,1,,
2085,5.00,USD,1,,
2086,2.55,USD,1,,
2087,2.55,USD,1,,
2088,2.55,USD,1,,
2089,2.55,USD,1,,
2090,2.55,USD,1,,
2091,2.55,USD,1,,
2092,7.55,USD,1,,
2093,2.55,USD,1,,
2094,4.05,USD,1,,
2095,13.85,USD,1,,
2096,9.05,USD,1,,
2097,10.00,USD,1,,
2098,10.30,USD,1,,
2099,9.20,USD,1,,
2100,10.05,USD,1,,
2101,4.25,USD,1,,
2102,4.80,USD,1,,
2103,11.10,USD,1,,
2104,5.50,USD,1,,
2105,8.30,USD,1,,
2106,6.60,USD,1,,
2107,6.35,USD,1,,
2108,6.10,USD,1,,
2109,5.85,USD,1,,
2110,5.80,USD,1,,
2111,5.70,USD,1,,
2112,5.50,USD,1,,
2113,5.40,USD,1,,
2114,5.40,USD,1,,
2115,5.40,USD,1,,
2116,5.75,USD,1,,
2117,6.00,USD,1,,
2118,6.40,USD,1,,
2119,6.70,USD,1,,
2120,7.10,USD,1,,
2121,7.45,USD,1,,
2122,8.10,USD,1,,
2123,8.55,USD,1,,
2124,7.10,USD,1,,
2125,8.55,USD,1,,
2126,9.10,USD,1,,
2127,8.40,USD,1,,
2128,4.25,USD,1,,
2129,8.15,USD,1,,
2130,7.60,USD,1,,
2131,7.40,USD,1,,
2132,6.90,USD,1,,
2133,6.40,USD,1,,
2134,5.70,USD,1,,
2135,5.20,USD,1,,
2136,2.55,USD,1,,
2137,2.55,USD,1,,
2138,2.55,USD,1,,
2139,2.55,USD,1,,
2140,2.55,USD,1,,
2141,2.55,USD,1,,
2142,2.55,USD,1,,
2143,7.55,USD,1,,
2144,4.05,USD,1,,
2145,13.95,USD,1,,
2146,9.15,USD,1,,
2147,10.10,USD,1,,
2148,10.40,USD,1,,
2149,9.30,USD,1,,
2150,10.10,USD,1,,
2151,4.25,USD,1,,
2152,4.25,USD,1,,
2153,10.80,USD,1,,
2154,5.20,USD,1,,
2155,8.50,USD,1,,
2156,6.80,USD,1,,
2157,6.50,USD,1,,
2158,6.30,USD,1,,
2159,6.05,USD,1,,
2160,5.95,USD,1,,
2161,5.85,USD,1,,
2162,5.70,USD,1,,
2163,5.55,USD,1,,
2164,5.55,USD,1,,
2165,5.55,USD,1,,
2166,5.95,USD,1,,
2167,6.20,USD,1,,
2168,6.55,USD,1,,
2169,6.90,USD,1,,
2170,7.25,USD,1,,
2171,7.65,USD,1,,
2172,8.30,USD,1,,
2173,8.70,USD,1,,
2174,7.25,USD,1,,
2175,8.70,USD,1,,
2176,9.25,USD,1,,
2177,8.55,USD,1,,
2178,4.25,USD,1,,
2179,8.30,USD,1,,
2180,7.75,USD,1,,
2181,7.55,USD,1,,
2182,7.10,USD,1,,
2183,6.60,USD,1,,
2184,5.85,USD,1,,
2185,5.45,USD,1,,
2186,4.30,USD,1,,
2187,4.30,USD,1,,
2188,4.30,USD,1,,
2189,4.30,USD,1,,
2190,4.05,USD,1,,
2191,4.05,USD,1,,
2192,4.05,USD,1,,
2193,4.05,USD,1,,
2194,7.55,USD,1,,
2195,14.10,USD,1,,
2196,9.30,USD,1,,
2197,10.25,USD,1,,
2198,10.55,USD,1,,
2199,9.45,USD,1,,
2200,10.30,USD,1,,
2201,14.30,USD,1,,
2202,14.65,USD,1,,
2203,20.75,USD,1,,
2204,15.10,USD,1,,
2205,12.90,USD,1,,
2206,12.45,USD,1,,
2207,12.15,USD,1,,
2208,11.95,USD,1,,
2209,11.50,USD,1,,
2210,11.35,USD,1,,
2211,11.15,USD,1,,
2212,10.85,USD,1,,
2213,10.50,USD,1,,
2214,10.50,USD,1,,
2215,10.50,USD,1,,
2216,10.50,USD,1,,
2217,7.95,USD,1,,
2218,10.50,USD,1,,
2219,10.50,USD,1,,
2220,11.30,USD,1,,
2221,11.90,USD,1,,
2222,12.70,USD,1,,
2223,13.15,USD,1,,
2224,11.30,USD,1,,
2225,13.15,USD,1,,
2226,14.65,USD,1,,
2227,14.00,USD,1,,
2228,14.10,USD,1,,
2229,13.70,USD,1,,
2230,13.20,USD,1,,
2231,13.00,USD,1,,
2232,12.50,USD,1,,
2233,12.00,USD,1,,
2234,10.95,USD,1,,
2235,10.80,USD,1,,
2236,13.45,USD,1,,
2237,13.45,USD,1,,
2238,13.45,USD,1,,
2239,13.45,USD,1,,
2240,13.60,USD,1,,
2241,13.65,USD,1,,
2242,13.85,USD,1,,
2243,13.95,USD,1,,
2244,14.10,USD,1,,
2245,7.55,USD,1,,
2246,13.75,USD,1,,
2247,14.70,USD,1,,
2248,15.00,USD,1,,
2249,14.90,USD,1,,
2250,15.70,USD,1,,
2251,9.50,USD,1,,
2252,9.85,USD,1,,
2253,15.95,USD,1,,
2254,10.30,USD,1,,
2255,6.70,USD,1,,
2256,7.60,USD,1,,
2257,7.35,USD,1,,
2258,7.10,USD,1,,
2259,6.85,USD,1,,
2260,6.80,USD,1,,
2261,6.70,USD,1,,
2262,6.50,USD,1,,
2263,6.40,USD,1,,
2264,6.40,USD,1,,
2265,6.40,USD,1,,
2266,6.05,USD,1,,
2267,5.80,USD,1,,
2268,5.40,USD,1,,
2269,5.10,USD,1,,
2270,4.75,USD,1,,
2271,2.55,USD,1,,
2272,2.55,USD,1,,
2273,2.55,USD,1,,
2274,5.45,USD,1,,
2275,6.95,USD,1,,
2276,9.85,USD,1,,
2277,9.15,USD,1,,
2278,9.25,USD,1,,
2279,8.90,USD,1,,
2280,8.35,USD,1,,
2281,8.15,USD,1,,
2282,7.70,USD,1,,
2283,7.20,USD,1,,
2284,6.50,USD,1,,
2285,6.55,USD,1,,
2286,8.70,USD,1,,
2287,8.70,USD,1,,
2288,8.70,USD,1,,
2289,8.70,USD,1,,
2290,8.75,USD,1,,
2291,8.85,USD,1,,
2292,9.05,USD,1,,
2293,9.15,USD,1,,
2294,9.30,USD,1,,
2295,13.75,USD,1,,
2296,7.55,USD,1,,
2297,3.10,USD,1,,
2298,3.65,USD,1,,
2299,10.05,USD,1,,
2300,10.90,USD,1,,
2301,10.45,USD,1,,
2302,10.80,USD,1,,
2303,16.90,USD,1,,
2304,11.25,USD,1,,
2305,7.65,USD,1,,
2306,8.55,USD,1,,
2307,8.30,USD,1,,
2308,8.05,USD,1,,
2309,7.80,USD,1,,
2310,7.75,USD,1,,
2311,7.65,USD,1,,
2312,7.45,USD,1,,
2313,7.35,USD,1,,
2314,7.35,USD,1,,
2315,7.35,USD,1,,
2316,7.00,USD,1,,
2317,6.75,USD,1,,
2318,6.35,USD,1,,
2319,6.05,USD,1,,
2320,5.70,USD,1,,
2321,5.30,USD,1,,
2322,4.65,USD,1,,
2323,4.05,USD,1,,
2324,6.40,USD,1,,
2325,7.90,USD,1,,
2326,10.80,USD,1,,
2327,10.10,USD,1,,
2328,10.20,USD,1,,
2329,9.85,USD,1,,
2330,9.30,USD,1,,
2331,9.10,USD,1,,
2332,8.65,USD,1,,
2333,8.15,USD,1,,
2334,7.45,USD,1,,
2335,7.45,USD,1,,
2336,9.65,USD,1,,
2337,9.65,USD,1,,
2338,9.65,USD,1,,
2339,9.65,USD,1,,
2340,9.70,USD,1,,
2341,9.80,USD,1,,
2342,10.00,USD,1,,
2343,10.10,USD,1,,
2344,10.25,USD,1,,
2345,14.70,USD,1,,
2346,3.10,USD,1,,
2347,7.55,USD,1,,
2348,2.55,USD,1,,
2349,11.00,USD,1,,
2350,11.85,USD,1,,
2351,10.80,USD,1,,
2352,11.10,USD,1,,
2353,17.25,USD,1,,
2354,11.55,USD,1,,
2355,8.00,USD,1,,
2356,8.90,USD,1,,
2357,8.60,USD,1,,
2358,8.40,USD,1,,
2359,8.15,USD,1,,
2360,8.10,USD,1,,
2361,7.95,USD,1,,
2362,7.80,USD,1,,
2363,7.70,USD,1,,
2364,7.70,USD,1,,
2365,7.70,USD,1,,
2366,7.35,USD,1,,
2367,7.05,USD,1,,
2368,6.70,USD,1,,
2369,6.40,USD,1,,
2370,6.00,USD,1,,
2371,5.60,USD,1,,
2372,5.00,USD,1,,
2373,4.55,USD,1,,
2374,6.75,USD,1,,
2375,8.20,USD,1,,
2376,11.10,USD,1,,
2377,10.45,USD,1,,
2378,10.55,USD,1,,
2379,10.20,USD,1,,
2380,9.65,USD,1,,
2381,9.45,USD,1,,
2382,8.95,USD,1,,
2383,8.45,USD,1,,
2384,7.80,USD,1,,
2385,7.80,USD,1,,
2386,9.95,USD,1,,
2387,9.95,USD,1,,
2388,9.95,USD,1,,
2389,9.95,USD,1,,
2390,10.05,USD,1,,
2391,10.10,USD,1,,
2392,10.30,USD,1,,
2393,10.40,USD,1,,
2394,10.55,USD,1,,
2395,15.00,USD,1,,
2396,3.65,USD,1,,
2397,2.55,USD,1,,
2398,7.55,USD,1,,
2399,11.35,USD,1,,
2400,12.15,USD,1,,
2401,9.65,USD,1,,
2402,10.00,USD,1,,
2403,16.10,USD,1,,
2404,10.45,USD,1,,
2405,9.25,USD,1,,
2406,7.30,USD,1,,
2407,7.05,USD,1,,
2408,6.80,USD,1,,
2409,6.55,USD,1,,
2410,6.50,USD,1,,
2411,6.45,USD,1,,
2412,6.45,USD,1,,
2413,6.50,USD,1,,
2414,6.50,USD,1,,
2415,6.50,USD,1,,
2416,6.70,USD,1,,
2417,6.95,USD,1,,
2418,7.35,USD,1,,
2419,7.65,USD,1,,
2420,8.00,USD,1,,
2421,8.40,USD,1,,
2422,9.05,USD,1,,
2423,9.50,USD,1,,
2424,8.00,USD,1,,
2425,9.45,USD,1,,
2426,2.55,USD,1,,
2427,2.55,USD,1,,
2428,9.40,USD,1,,
2429,2.55,USD,1,,
2430,4.40,USD,1,,
2431,4.60,USD,1,,
2432,5.05,USD,1,,
2433,5.55,USD,1,,
2434,6.25,USD,1,,
2435,6.65,USD,1,,
2436,8.85,USD,1,,
2437,8.85,USD,1,,
2438,8.85,USD,1,,
2439,8.85,USD,1,,
2440,8.95,USD,1,,
2441,9.00,USD,1,,
2442,9.20,USD,1,,
2443,9.30,USD,1,,
2444,9.45,USD,1,,
2445,14.90,USD,1,,
2446,10.05,USD,1,,
2447,11.00,USD,1,,
2448,11.35,USD,1,,
2449,7.55,USD,1,,
2450,2.55,USD,1,,
2451,10.50,USD,1,,
2452,10.85,USD,1,,
2453,16.95,USD,1,,
2454,11.30,USD,1,,
2455,10.10,USD,1,,
2456,8.15,USD,1,,
2457,7.85,USD,1,,
2458,7.65,USD,1,,
2459,7.40,USD,1,,
2460,7.35,USD,1,,
2461,7.30,USD,1,,
2462,7.30,USD,1,,
2463,7.30,USD,1,,
2464,7.30,USD,1,,
2465,7.30,USD,1,,
2466,7.55,USD,1,,
2467,7.80,USD,1,,
2468,8.15,USD,1,,
2469,8.45,USD,1,,
2470,8.85,USD,1,,
2471,9.25,USD,1,,
2472,9.90,USD,1,,
2473,10.30,USD,1,,
2474,8.85,USD,1,,
2475,10.30,USD,1,,
2476,2.55,USD,1,,
2477,4.45,USD,1,,
2478,10.25,USD,1,,
2479,4.70,USD,1,,
2480,5.20,USD,1,,
2481,5.40,USD,1,,
2482,5.90,USD,1,,
2483,6.40,USD,1,,
2484,7.10,USD,1,,
2485,7.50,USD,1,,
2486,9.65,USD,1,,
2487,9.65,USD,1,,
2488,9.65,USD,1,,
2489,9.65,USD,1,,
2490,9.75,USD,1,,
2491,9.85,USD,1,,
2492,10.05,USD,1,,
2493,10.10,USD,1,,
2494,10.30,USD,1,,
2495,15.70,USD,1,,
2496,10.90,USD,1,,
2497,11.85,USD,1,,
2498,12.15,USD,1,,
2499,2.55,USD,1,,
2500,7.55,USD,1,,
